Model(SKU),Product Family/Collection,Product Category,Product Type,Product Title,Price US,Price CAN
S-6244,Bath,,,Symmons Ultra-Senseå¨ Termination Box,$62.85 ,$59.05 
S-6244,Bath,,,Symmons Ultra-Senseå¨ Termination Box + - Finish Product,$62.85 ,$59.05 
S-6600,Bath,Shower and Tub Shower|Shower Valves,Transitional,Symmons Unityå¨ Shower Valve and Trim,$213.50 ,$227.25 
S-6600,Bath,Shower and Tub Shower|Shower Valves,Transitional,Symmons Unityå¨ Shower Valve and Trim + - Finish Product,$213.50 ,$227.25 
S-6600-STN,Bath,Shower and Tub Shower|Shower Valves,Transitional,Symmons Unityå¨ Shower Valve and Trim + - Finish Product,$243.75 ,$260.50 
S-6600TS,Bath,Shower and Tub Shower|Tub Shower Valves,Transitional,Symmons Unityå¨ Tub/Shower Valve and Trim,$213.50 ,$227.25 
S-6600TS,Bath,Shower and Tub Shower|Tub Shower Valves,Transitional,Symmons Unityå¨ Tub/Shower Valve and Trim + - Finish Product,$213.50 ,$227.25 
S-6600TS-STN,Bath,Shower and Tub Shower|Tub Shower Valves,Transitional,Symmons Unityå¨ Tub/Shower Valve and Trim + - Finish Product,$243.75 ,$260.50 
S-6601,Bath,Shower Systems|Shower and Tub Shower,Transitional,Symmons Unityå¨ Shower System,$239.90 ,$256.30 
S-6601,Bath,Shower Systems|Shower and Tub Shower,Transitional,Symmons Unityå¨ Shower System + - Finish Product,$239.90 ,$256.30 
S-6601-STN,Bath,Shower Systems|Shower and Tub Shower,Transitional,Symmons Unityå¨ Shower System + - Finish Product,$280.70 ,$301.15 
S-6602,Bath,Tub Shower Systems|Shower and Tub Shower,Transitional,Symmons Unityå¨ Tub/Shower System,$250.45 ,$267.90 
S-6602,Bath,Tub Shower Systems|Shower and Tub Shower,Transitional,Symmons Unityå¨ Tub/Shower System + - Finish Product,$250.45 ,$267.90 
S-6602-STN,Bath,Tub Shower Systems|Shower and Tub Shower,Transitional,Symmons Unityå¨ Tub/Shower System + - Finish Product,$295.50 ,$317.40 
S-6603,Bath,Hand Shower Systems|Shower and Tub Shower,Transitional,Symmons Unityå¨ Hand Shower System,$389.05 ,$420.35 
S-6603,Bath,Hand Shower Systems|Shower and Tub Shower,Transitional,Symmons Unityå¨ Hand Shower System + - Finish Product,$389.05 ,$420.35 
S-6603-STN,Bath,Hand Shower Systems|Shower and Tub Shower,Transitional,Symmons Unityå¨ Hand Shower System + - Finish Product,$489.50 ,$530.80 
S-6604,Bath,Tub Hand Shower Systems|Shower and Tub Shower,Transitional,Symmons Unityå¨ Tub/Hand Shower System S-6604,$402.20 ,$434.85 
S-6604,Bath,Tub Hand Shower Systems|Shower and Tub Shower,Transitional,Symmons Unityå¨ Tub/Hand Shower System S-6604 + - Finish Product,$402.20 ,$434.85 
S-6604-STN,Bath,Tub Hand Shower Systems|Shower and Tub Shower,Transitional,Symmons Unityå¨ Tub/Hand Shower System S-6604 + - Finish Product,$507.95 ,$551.10 
S-6610-1.5,Bath,Single Handle Faucets|Lavatory Faucets,Transitional,Symmons Unityå¨ Single Handle Centerset Lavatory Faucet,$125.50 ,$138.05 
S-6610-1.5,Bath,Single Handle Faucets|Lavatory Faucets,Transitional,Symmons Unityå¨ Single Handle Centerset Lavatory Faucet + - Finish Product,$125.50 ,$138.05 
S-6610-STN-1.5,Bath,Single Handle Faucets|Lavatory Faucets,Transitional,Symmons Unityå¨ Single Handle Centerset Lavatory Faucet + - Finish Product,$169.00 ,$185.90 
S-6612-1.5,Bath,Single Handle Faucets|Lavatory Faucets,Transitional,Symmons Unityå¨ Single Handle Centerset Lavatory Faucet,$130.00 ,$143.00 
S-6612-1.5,Bath,Single Handle Faucets|Lavatory Faucets,Transitional,Symmons Unityå¨ Single Handle Centerset Lavatory Faucet + - Finish Product,$130.00 ,$143.00 
S-6612-STN-1.5,Bath,Single Handle Faucets|Lavatory Faucets,Transitional,Symmons Unityå¨ Single Handle Centerset Lavatory Faucet + - Finish Product,$172.90 ,$200.20 
S-6700,Bath,Shower Valves|Shower and Tub Shower,Contemporary,Symmons Identity‰ã¢ Shower Valve and Trim,$217.30 ,$231.40 
S-6700,Bath,Shower Valves|Shower and Tub Shower,Contemporary,Symmons Identity‰ã¢ Shower Valve and Trim + - Finish Product,$217.30 ,$231.40 
S-6700-STN,Bath,Shower Valves|Shower and Tub Shower,Contemporary,Symmons Identity‰ã¢ Shower Valve and Trim + - Finish Product,$249.05 ,$266.35 
S-6700TS,Bath,Tub Shower Valves|Shower and Tub Shower,Contemporary,Symmons Identity‰ã¢ Tub/Shower Valve and Trim,$217.30 ,$231.40 
S-6700TS,Bath,Tub Shower Valves|Shower and Tub Shower,Contemporary,Symmons Identity‰ã¢ Tub/Shower Valve and Trim + - Finish Product,$217.30 ,$231.40 
S-6700TS-STN,Bath,Tub Shower Valves|Shower and Tub Shower,Contemporary,Symmons Identity‰ã¢ Tub/Shower Valve and Trim + - Finish Product,$249.05 ,$266.35 
S-6701,Bath,Shower Systems|Shower and Tub Shower,Contemporary,Symmons Identity‰ã¢ Shower System,$245.00 ,$261.90 
S-6701,Bath,Shower Systems|Shower and Tub Shower,Contemporary,Symmons Identity‰ã¢ Shower System + - Finish Product,$245.00 ,$261.90 
S-6701-STN,Bath,Shower Systems|Shower and Tub Shower,Contemporary,Symmons Identity‰ã¢ Shower System + - Finish Product,$287.85 ,$309.05 
S-6702,Bath,Tub Shower Systems|Shower and Tub Shower,Contemporary,Symmons Identity‰ã¢ Tub/Shower System,$256.10 ,$274.10 
S-6702,Bath,Tub Shower Systems|Shower and Tub Shower,Contemporary,Symmons Identity‰ã¢ Tub/Shower System + - Finish Product,$256.10 ,$274.10 
S-6702-STN,Bath,Tub Shower Systems|Shower and Tub Shower,Contemporary,Symmons Identity‰ã¢ Tub/Shower System + - Finish Product,$303.40 ,$326.10 
S-6703,Bath,Hand Shower Systems|Shower and Tub Shower,Contemporary,Symmons Identity‰ã¢ Hand Shower System,$401.65 ,$434.25 
S-6703,Bath,Hand Shower Systems|Shower and Tub Shower,Contemporary,Symmons Identity‰ã¢ Hand Shower System + - Finish Product,$401.65 ,$434.25 
S-6703-STN,Bath,Hand Shower Systems|Shower and Tub Shower,Contemporary,Symmons Identity‰ã¢ Hand Shower System + - Finish Product,$507.15 ,$550.30 
S-6704,Bath,Tub Hand Shower Systems|Shower and Tub Shower,Contemporary,Symmons Identity‰ã¢ Tub/Hand Shower System,$415.40 ,$449.35 
S-6704,Bath,Tub Hand Shower Systems|Shower and Tub Shower,Contemporary,Symmons Identity‰ã¢ Tub/Hand Shower System + - Finish Product,$415.40 ,$449.35 
S-6704-STN,Bath,Tub Hand Shower Systems|Shower and Tub Shower,Contemporary,Symmons Identity‰ã¢ Tub/Hand Shower System + - Finish Product,$526.40 ,$571.45 
S-71,Bath,Lavatory Faucets|Metering Faucets,,Symmons Metering Faucet without Temperature Selection (S-70 Series),$122.45 ,$189.20 
S-71,Bath,Lavatory Faucets|Metering Faucets,,Symmons Metering Faucet without Temperature Selection (S-70 Series) + - Finish Product,$122.45 ,$189.20 
S-71-G,Bath,Lavatory Faucets|Metering Faucets,,Symmons Metering Faucet without Temperature Selection (S-70 Series),$148.75 ,$209.00 
S-71-G,Bath,Lavatory Faucets|Metering Faucets,,Symmons Metering Faucet without Temperature Selection (S-70 Series) + - Finish Product,$148.75 ,$209.00 
S-72,Bath,Lavatory Faucets|Metering Faucets,,Symmons Metering Faucet without Temperature Selection (S-70 Series),$134.20 ,$207.30 
S-72,Bath,Lavatory Faucets|Metering Faucets,,Symmons Metering Faucet without Temperature Selection (S-70 Series) + - Finish Product,$134.20 ,$207.30 
S-72-G,Bath,Lavatory Faucets|Metering Faucets,,Symmons Metering Faucet without Temperature Selection (S-70 Series),$160.50 ,$227.30 
S-72-G,Bath,Lavatory Faucets|Metering Faucets,,Symmons Metering Faucet without Temperature Selection (S-70 Series) + - Finish Product,$160.50 ,$227.30 
S-73,Bath,Lavatory Faucets|Metering Faucets,,Symmons Metering Faucet without Temperature Selection (S-70 Series),$194.80 ,$305.60 
S-73,Bath,Lavatory Faucets|Metering Faucets,,Symmons Metering Faucet without Temperature Selection (S-70 Series) + - Finish Product,$194.80 ,$305.60 
S-73-G,Bath,Lavatory Faucets|Metering Faucets,,Symmons Metering Faucet without Temperature Selection (S-70 Series),$221.10 ,$325.40 
S-73-G,Bath,Lavatory Faucets|Metering Faucets,,Symmons Metering Faucet without Temperature Selection (S-70 Series) + - Finish Product,$221.10 ,$325.40 
S-74,Bath,Metering Faucets,,Symmons Metering Faucet without Temperature Selection (S-70 Series),$206.90 ,$323.85 
S-74,Bath,Metering Faucets,,Symmons Metering Faucet without Temperature Selection (S-70 Series) + - Finish Product,$206.90 ,$323.85 
S-74-G,Bath,Metering Faucets,,Symmons Metering Faucet without Temperature Selection (S-70 Series),$233.10 ,$343.60 
S-74-G,Bath,Metering Faucets,,Symmons Metering Faucet without Temperature Selection (S-70 Series) + - Finish Product,$233.10 ,$343.60 
S-9600-P,Bath,Shower Valves|Shower and Tub Shower,Transitional,Symmons Originså¨ Shower Valve and Trim,$204.10 ,$216.70 
S-9600-P,Bath,Shower Valves|Shower and Tub Shower,Transitional,Symmons Originså¨ Shower Valve and Trim + - Finish Product,$204.10 ,$216.70 
S-9600-PLR,Bath,Shower Valves|Shower and Tub Shower,Transitional,Symmons Originså¨ Shower Valve and Trim,$222.15 ,$216.70 
S-9600-PLR,Bath,Shower Valves|Shower and Tub Shower,Transitional,Symmons Originså¨ Shower Valve and Trim + - Finish Product,$222.15 ,$216.70 
S-9600-PLR-STN,Bath,Shower Valves|Shower and Tub Shower,Transitional,Symmons Originså¨ Shower Valve and Trim + - Finish Product,$247.55 ,$264.45 
S-9600TS-P,Bath,Tub Shower Valves|Shower and Tub Shower,Transitional,Symmons Originså¨ Tub/Shower Valve and Trim,$204.10 ,$216.70 
S-9600TS-P,Bath,Tub Shower Valves|Shower and Tub Shower,Transitional,Symmons Originså¨ Tub/Shower Valve and Trim + - Finish Product,$204.10 ,$216.70 
S-9600TS-PLR,Bath,Tub Shower Valves|Shower and Tub Shower,Transitional,Symmons Originså¨ Tub/Shower Valve and Trim,$222.15 ,$216.70 
S-9600TS-PLR,Bath,Tub Shower Valves|Shower and Tub Shower,Transitional,Symmons Originså¨ Tub/Shower Valve and Trim + - Finish Product,$222.15 ,$216.70 
S-9600TS-PLR-STN,Bath,Tub Shower Valves|Shower and Tub Shower,Transitional,Symmons Originså¨ Tub/Shower Valve and Trim + - Finish Product,$247.55 ,$264.45 
S-9601-P,Bath,Shower Systems|Shower and Tub Shower,Transitional,Symmons Originså¨ Shower System,$221.20 ,$235.50 
S-9601-P,Bath,Shower Systems|Shower and Tub Shower,Transitional,Symmons Originså¨ Shower System + - Finish Product,$221.20 ,$235.50 
S-9601-PLR,Bath,Shower Systems|Shower and Tub Shower,Transitional,Symmons Originså¨ Shower System,$237.20 ,$255.30 
S-9601-PLR,Bath,Shower Systems|Shower and Tub Shower,Transitional,Symmons Originså¨ Shower System + - Finish Product,$237.20 ,$255.30 
S-9601-PLR-STN,Bath,Shower Systems|Shower and Tub Shower,Transitional,Symmons Originså¨ Shower System + - Finish Product,$277.90 ,$297.85 
S-9602-P,Bath,Tub Shower Systems|Shower and Tub Shower,Transitional,Symmons Originså¨ Tub/Shower System,$232.95 ,$248.40 
S-9602-P,Bath,Tub Shower Systems|Shower and Tub Shower,Transitional,Symmons Originså¨ Tub/Shower System + - Finish Product,$232.95 ,$248.40 
S-9602-PLR,Bath,Tub Shower Systems|Shower and Tub Shower,Transitional,Symmons Originså¨ Tub/Shower System,$251.00 ,$268.40 
S-9602-PLR,Bath,Tub Shower Systems|Shower and Tub Shower,Transitional,Symmons Originså¨ Tub/Shower System + - Finish Product,$251.00 ,$268.40 
S-9602-PLR-STN,Bath,Tub Shower Systems|Shower and Tub Shower,Transitional,Symmons Originså¨ Tub/Shower System + - Finish Product,$294.40 ,$316.00 
S-9603-PLR,Bath,Hand Shower Systems|Shower and Tub Shower,Transitional,Symmons Originså¨ Hand Shower System,$488.70 ,$529.70 
S-9603-PLR,Bath,Hand Shower Systems|Shower and Tub Shower,Transitional,Symmons Originså¨ Hand Shower System + - Finish Product,$488.70 ,$529.70 
S-9603-PLR-STN,Bath,Hand Shower Systems|Shower and Tub Shower,Transitional,Symmons Originså¨ Hand Shower System + - Finish Product,$627.15 ,$682.00 
S-9604-PLR,Bath,Tub Hand Shower Systems|Shower and Tub Shower,Transitional,Symmons Originså¨ Tub/Hand Shower System,$503.50 ,$546.05 
S-9604-PLR,Bath,Tub Hand Shower Systems|Shower and Tub Shower,Transitional,Symmons Originså¨ Tub/Hand Shower System + - Finish Product,$503.50 ,$546.05 
S-9604-PLR-STN,Bath,Tub Hand Shower Systems|Shower and Tub Shower,Transitional,Symmons Originså¨ Tub/Hand Shower System + - Finish Product,$647.90 ,$704.85 
S-9606-PLR,Bath,Tub Shower Hand Shower Systems|Shower and Tub Shower,Transitional,Symmons Originså¨ Tub/Shower/Hand Shower System,$740.30 ,$806.55 
S-9606-PLR,Bath,Tub Shower Hand Shower Systems|Shower and Tub Shower,Transitional,Symmons Originså¨ Tub/Shower/Hand Shower System + - Finish Product,$740.30 ,$806.55 
S-9606-PLR-STN,Bath,Tub Shower Hand Shower Systems|Shower and Tub Shower,Transitional,Symmons Originså¨ Tub/Shower/Hand Shower System + - Finish Product,$901.30 ,"$1,015.10 "
S-9610-1.5,Bath,Single Handle Faucets|Lavatory Faucets,Transitional,Symmons Originså¨ Single Handle Centerset Lavatory Faucet,$53.05 ,$58.40 
S-9610-1.5,Bath,Single Handle Faucets|Lavatory Faucets,Transitional,Symmons Originså¨ Single Handle Centerset Lavatory Faucet + - Finish Product,$53.05 ,$58.40 
S-9610-STN-1.5,Bath,Single Handle Faucets|Lavatory Faucets,Transitional,Symmons Originså¨ Single Handle Centerset Lavatory Faucet + - Finish Product,$72.80 ,$84.65 
S-9612-1.5,Bath,Single Handle Faucets|Lavatory Faucets,Transitional,Symmons Originså¨ Single Handle Centerset Lavatory Faucet,$59.75 ,$65.70 
S-9612-1.5,Bath,Single Handle Faucets|Lavatory Faucets,Transitional,Symmons Originså¨ Single Handle Centerset Lavatory Faucet + - Finish Product,$59.75 ,$65.70 
S-9612-STN-1.5,Bath,Single Handle Faucets|Lavatory Faucets,Transitional,Symmons Originså¨ Single Handle Centerset Lavatory Faucet + - Finish Product,$79.45 ,$92.00 
SC-121,Bath,Grab Bars and Seats,,Symmons ADA Two Wall Grab Bar,$386.50 ,$479.85 
SC-121,Bath,Grab Bars and Seats,,Symmons ADA Two Wall Grab Bar + - Finish Product,$386.50 ,$479.85 
SC-127,Bath,Hand Showers,,Symmons Hand Shower,$110.15 ,$116.60 
SC-127,Bath,Hand Showers,,Symmons Hand Shower + - Finish Product,$110.15 ,$116.60 
SC-127-STN,Bath,Hand Showers,,Symmons Hand Shower + - Finish Product,$154.30 ,$163.20 
SGB-24,Bath,Grab Bars and Seats,,Symmons ADA Grab Bar,$81.50 ,$88.80 
SGB-24,Bath,Grab Bars and Seats,,Symmons ADA Grab Bar + - Finish Product,$81.50 ,$88.80 
SGB-36,Bath,Grab Bars and Seats,,Symmons ADA Grab Bar ,$98.20 ,$107.00 
SGB-36,Bath,Grab Bars and Seats,,Symmons ADA Grab Bar  + - Finish Product,$98.20 ,$107.00 
SGB-42,Bath,Grab Bars and Seats,,Symmons ADA Grab Bar ,$107.10 ,$116.65 
SGB-42,Bath,Grab Bars and Seats,,Symmons ADA Grab Bar  + - Finish Product,$107.10 ,$116.65 
SK-0349-AG-1.5,Kitchen,Kitchen Faucets,Contemporary,Symmons Design Studio‰ã¢ Gallery Waikiki Street Single Handle Kitchen Faucet,"$1,200.00 ","$1,320.00 "
SK-0349-AG-1.5,Kitchen,Kitchen Faucets,Contemporary,Symmons Design Studio‰ã¢ Gallery Waikiki Street Single Handle Kitchen Faucet + - Finish Product,"$1,200.00 ","$1,320.00 "
SK-3500,Kitchen,Kitchen Faucets,Contemporary,Symmons Design Studio‰ã¢ Gallery Newbury Street Single Handle Kitchen Faucet + - Finish Product,$292.00 ,$321.20 
SK-3500-2,Kitchen,Kitchen Faucets|Single Handle Kitchen Faucets,Contemporary,Symmons Design Studio‰ã¢ Gallery Newbury Street Single Handle Kitchen Faucet,$319.00 ,$350.90 
SK-3500-2,Kitchen,Kitchen Faucets|Single Handle Kitchen Faucets,Contemporary,Symmons Design Studio‰ã¢ Gallery Newbury Street Single Handle Kitchen Faucet + - Finish Product,$319.00 ,$350.90 
SK-6600-1.5,Kitchen,Kitchen Faucets|Single Handle Kitchen Faucets,Transitional,Symmons Unityå¨ Single Handle Kitchen Faucet,$163.00 ,$179.30 
SK-6600-1.5,Kitchen,Kitchen Faucets|Single Handle Kitchen Faucets,Transitional,Symmons Unityå¨ Single Handle Kitchen Faucet + - Finish Product,$163.00 ,$179.30 
SK-6600-STN-1.5,Kitchen,Kitchen Faucets|Single Handle Kitchen Faucets,Transitional,Symmons Unityå¨ Single Handle Kitchen Faucet + - Finish Product,$216.80 ,$251.05 
SK-6600-STS-1.5,Kitchen,Kitchen Faucets|Single Handle Kitchen Faucets,Transitional,Symmons Unityå¨ Single Handle Kitchen Faucet + - Finish Product,$216.80 ,$251.05 
SK-7200-PO,,Kitchen Faucets,Contemporary,Symmons Design Studio‰ã¢ Gallery 42nd Street Single Handle Kitchen Faucet,$442.00 ,$486.20 
SLC-3512-1.5,Bath,Centerset Faucets|Lavatory Faucets|Two Handle Faucets,Contemporary,Symmons Diaå¨ Two Handle Centerset Lavatory Faucet,$189.35 ,$206.35 
SLC-3512-1.5,Bath,Centerset Faucets|Lavatory Faucets|Two Handle Faucets,Contemporary,Symmons Diaå¨ Two Handle Centerset Lavatory Faucet + - Finish Product,$189.35 ,$206.35 
SLC-3512-STN-1.5,Bath,Centerset Faucets|Lavatory Faucets|Two Handle Faucets,Contemporary,Symmons Diaå¨ Two Handle Centerset Lavatory Faucet + - Finish Product,$248.80 ,$271.20 
SLC-3612-1.5,Bath,Centerset Faucets|Lavatory Faucets|Two Handle Faucets,Contemporary,Symmons Duroå¨ Two Handle Centerset Lavatory Faucet,$232.60 ,$253.45 
SLC-3612-1.5,Bath,Centerset Faucets|Lavatory Faucets|Two Handle Faucets,Contemporary,Symmons Duroå¨ Two Handle Centerset Lavatory Faucet + - Finish Product,$232.60 ,$253.45 
SLC-3612-STN-1.5,Bath,Centerset Faucets|Lavatory Faucets|Two Handle Faucets,Contemporary,Symmons Duroå¨ Two Handle Centerset Lavatory Faucet + - Finish Product,$302.90 ,$330.10 
SLC-4712-1.5,Bath,Centerset Faucets|Lavatory Faucets|Two Handle Faucets,Traditional,Symmons Alluraå¨ Two Handle Centerset Lavatory Faucet ,$161.50 ,$172.55 
SLC-4712-1.5,Bath,Centerset Faucets|Lavatory Faucets|Two Handle Faucets,Traditional,Symmons Alluraå¨ Two Handle Centerset Lavatory Faucet  + - Finish Product,$161.50 ,$172.55 
SLC-4712-STN-1.5,Bath,Centerset Faucets|Lavatory Faucets|Two Handle Faucets,Traditional,Symmons Alluraå¨ Two Handle Centerset Lavatory Faucet  + - Finish Product,$206.75 ,$243.15 
SLC-5512-1.5,Bath,Centerset Faucets|Lavatory Faucets|Two Handle Faucets,Transitional,Symmons Elmå¨ Two Handle Centerset Lavatory Faucet,$163.10 ,$179.45 
SLC-5512-1.5,Bath,Centerset Faucets|Lavatory Faucets|Two Handle Faucets,Transitional,Symmons Elmå¨ Two Handle Centerset Lavatory Faucet + - Finish Product,$163.10 ,$179.45 
SLC-5512-SBZ-1.5,Bath,Centerset Faucets|Lavatory Faucets|Two Handle Faucets,Transitional,Symmons Elmå¨ Two Handle Centerset Lavatory Faucet + - Finish Product,$213.80 ,$235.10 
SLC-5512-STN-1.5,Bath,Centerset Faucets|Lavatory Faucets|Two Handle Faucets,Transitional,Symmons Elmå¨ Two Handle Centerset Lavatory Faucet + - Finish Product,$213.80 ,$235.10 
SLC-6000,Bath,Lavatory Faucets|Metering Faucets,Contemporary,Symmons SCOTå¨/Metering Faucet,$289.70 ,$453.90 
SLC-6000,Bath,Lavatory Faucets|Metering Faucets,Contemporary,Symmons SCOTå¨/Metering Faucet + - Finish Product,$289.70 ,$453.90 
SLC-6000-DP,Bath,Lavatory Faucets|Metering Faucets,Contemporary,Symmons SCOTå¨/Metering Faucet,$363.20 ,$534.75 
SLC-6000-DP,Bath,Lavatory Faucets|Metering Faucets,Contemporary,Symmons SCOTå¨/Metering Faucet + - Finish Product,$363.20 ,$534.75 
SLC-6000-G,Bath,Lavatory Faucets|Metering Faucets,Contemporary,Symmons SCOTå¨/Metering Faucet,$299.20 ,$461.00 
SLC-6000-G,Bath,Lavatory Faucets|Metering Faucets,Contemporary,Symmons SCOTå¨/Metering Faucet + - Finish Product,$299.20 ,$461.00 
SLC-6610-1.5,Bath,Centerset Faucets|Lavatory Faucets|Two Handle Faucets,Transitional,Symmons Unityå¨ Two Handle Centerset Lavatory Faucet,$124.00 ,$136.40 
SLC-6610-1.5,Bath,Centerset Faucets|Lavatory Faucets|Two Handle Faucets,Transitional,Symmons Unityå¨ Two Handle Centerset Lavatory Faucet + - Finish Product,$124.00 ,$136.40 
SLC-6610-STN-1.5,Bath,Centerset Faucets|Lavatory Faucets|Two Handle Faucets,Transitional,Symmons Unityå¨ Two Handle Centerset Lavatory Faucet + - Finish Product,$166.00 ,$182.60 
SLC-6612-1.5,Bath,Centerset Faucets|Lavatory Faucets|Two Handle Faucets,Transitional,Symmons Unityå¨ Two Handle Centerset Lavatory Faucet,$127.50 ,$140.25 
SLC-6612-1.5,Bath,Centerset Faucets|Lavatory Faucets|Two Handle Faucets,Transitional,Symmons Unityå¨ Two Handle Centerset Lavatory Faucet + - Finish Product,$127.50 ,$140.25 
SLC-6612-STN-1.5,Bath,Centerset Faucets|Lavatory Faucets|Two Handle Faucets,Transitional,Symmons Unityå¨ Two Handle Centerset Lavatory Faucet + - Finish Product,$169.60 ,$196.35 
SLC-6710-1.5,Bath,Centerset Faucets|Lavatory Faucets,Contemporary,Symmons Identity‰ã¢ Two Handle Centerset Lavatory Faucet,$130.20 ,$143.30 
SLC-6710-1.5,Bath,Centerset Faucets|Lavatory Faucets,Contemporary,Symmons Identity‰ã¢ Two Handle Centerset Lavatory Faucet + - Finish Product,$130.20 ,$143.30 
SLC-6710-STN-1.5,Bath,Centerset Faucets|Lavatory Faucets,Contemporary,Symmons Identity‰ã¢ Two Handle Centerset Lavatory Faucet + - Finish Product,$182.30 ,$200.60 
SLC-6712-1.5,Bath,Lavatory Faucets|Centerset Faucets,Contemporary,Symmons Identity‰ã¢ Two Handle Centerset Lavatory Faucet,$133.90 ,$147.30 
SLC-6712-1.5,Bath,Lavatory Faucets|Centerset Faucets,Contemporary,Symmons Identity‰ã¢ Two Handle Centerset Lavatory Faucet + - Finish Product,$133.90 ,$147.30 
SLC-6712-STN-1.5,Bath,Lavatory Faucets|Centerset Faucets,Contemporary,Symmons Identity‰ã¢ Two Handle Centerset Lavatory Faucet + - Finish Product,$187.50 ,$206.25 
SLC-8802-1.5,Bath,Centerset Faucets|Two Handle Faucets|Lavatory Faucets,Traditional,Symmons Design Studio‰ã¢ Gallery Bourbon Street Two Handle Centerset Lavatory Faucet,$525.40 ,$577.95 
SLC-8802-1.5,Bath,Centerset Faucets|Two Handle Faucets|Lavatory Faucets,Traditional,Symmons Design Studio‰ã¢ Gallery Bourbon Street Two Handle Centerset Lavatory Faucet + - Finish Product,$525.40 ,$577.95 
